,station_name,latitude,longitude
311,CLARKE QUAY MRT STATION,1.28938385187247,103.846665833855
312,CLARKE QUAY MRT STATION,1.28940556680266,103.847129742733
313,CLARKE QUAY MRT STATION,1.28689878783571,103.846064543773
314,CLARKE QUAY MRT STATION,1.28900018307139,103.847032643299
315,CHINATOWN MRT STATION,1.2846748973681,103.842812853584
316,CHOA CHU KANG LRT STATION,1.38497966418718,103.744595143026
317,CHINATOWN MRT STATION,1.28504408060892,103.844428119405
318,QUEENSTOWN MRT STATION,1.29424726215095,103.806182777133
319,REDHILL MRT STATION,1.28937070467351,103.816994458553
320,REDHILL MRT STATION,1.28948587536099,103.81724937308
321,COMMONWEALTH MRT STATION,1.30275277699775,103.798057882031
322,COMMONWEALTH MRT STATION,1.30264816140773,103.797958292266
323,TIONG BAHRU MRT STATION,1.28575945589882,103.826990595146
324,TIONG BAHRU MRT STATION,1.28636194139043,103.827496413393
325,HARBOURFRONT MRT STATION,1.26525988373469,103.822531651626
326,HARBOURFRONT MRT STATION,1.2651546823432,103.820508811132
327,ORCHARD MRT STATION,1.30456047411925,103.832039800882
328,ORCHARD MRT STATION,1.30489217813715,103.832524259379
329,NEWTON MRT STATION,1.31259779668808,103.837881325391
330,NEWTON MRT STATION,1.31207546212127,103.838219069361
331,ORCHARD MRT STATION,1.30435439856042,103.832619611515
332,LAVENDER MRT STATION,1.30716946047274,103.863043062903
333,LAVENDER MRT STATION,1.30761853913167,103.862650316623
334,KALLANG MRT STATION,1.3117817705438,103.871587075861
335,KALLANG MRT STATION,1.31154048297553,103.871730564168
336,ALJUNIED MRT STATION,1.31648793030408,103.882472887782
337,ALJUNIED MRT STATION,1.31623848534471,103.882496650457
338,LITTLE INDIA MRT STATION,1.30656355535778,103.848985089711
339,FARRER PARK MRT STATION,1.3135439659757,103.854763767756
340,FARRER PARK MRT STATION,1.31188353723816,103.85265097068
341,FARRER PARK MRT STATION,1.31142204648133,103.853199391142
342,PROMENADE MRT STATION,1.29171166099886,103.860673611302
343,TOA PAYOH MRT STATION,1.33237644203021,103.847723804314
344,LAKESIDE MRT STATION,1.3439833412622,103.720448529393
345,CHINESE GARDEN MRT STATION,1.34156582633258,103.733393135763
346,CHINESE GARDEN MRT STATION,1.34198208956493,103.732741825545
347,CHINESE GARDEN MRT STATION,1.34243874323998,103.732220154829
348,JURONG EAST MRT STATION,1.33274868462584,103.742762081653
349,JURONG EAST MRT STATION,1.33398960393819,103.741759898309
350,JURONG EAST MRT STATION,1.33252623564817,103.742640162983
351,YEW TEE MRT STATION,1.39806776806003,103.747329880035
352,YEW TEE MRT STATION,1.39765547935269,103.747195166471
353,YEW TEE MRT STATION,1.39700077173066,103.74743189325
354,YEW TEE MRT STATION,1.39727251197228,103.747111431
355,BUKIT GOMBAK MRT STATION,1.35869526126909,103.752092995698
356,KEAT HONG LRT STATION,1.37846496701683,103.749226841606
357,TECK WHYE LRT STATION,1.37656419493699,103.753826102342
358,PHOENIX LRT STATION,1.37861406821397,103.758252475106
359,BUKIT PANJANG MRT STATION,1.38074511730578,103.759597843573
360,BUANGKOK MRT STATION,1.3834097909899,103.892883836731
361,TELOK AYER MRT STATION,1.28249727503873,103.84877332816
362,ONE-NORTH MRT STATION,1.30007470288421,103.787784810554
363,KENT RIDGE MRT STATION,1.29398478516701,103.784490451682
364,KENT RIDGE MRT STATION,1.29321880284117,103.784534656639
